ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome,MarketingCost,Occupation:Large Business,Occupation:Salaried,ProductPitched:Deluxe,ProductPitched:King,ProductPitched:Super Deluxe,MaritalStatus:Married,MaritalStatus:Single,Designation:Executive,Designation:Manager,Designation:VP,AgeStructure:Prime working age
0.0,-0.9372727154895374,1.0,1.0,-1.038358098951846,1.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,1.0,-0.5564982963383684,-0.8086607868016621,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.15737541626573387,1.0,3.0,-0.7906858902142159,0.0,2.282302377896347,3.0,0.4234036991531723,1.0,3.0,0.11107999920158428,-0.09111446447987356,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.7993476138986408,1.0,3.0,-1.038358098951846,0.0,0.2919466886142011,5.0,-0.6735313773068816,0.0,2.0,0.7021877074809354,-0.8086607868016621,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.3899486496119018,0.0,3.0,0.9430195709491948,0.0,0.2919466886142011,3.0,-0.12506383907685464,1.0,1.0,0.1037308778284875,0.9576070835288942,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.17101902326084753,1.0,1.0,-0.9145219945830309,1.0,-0.703231156026872,4.0,-1.2219989155369084,0.0,5.0,-1.0041988253913448,-0.9190525286973219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8141642953188967,1.0,3.0,-0.6668497858454008,0.0,0.2919466886142011,5.0,0.9718712373831992,1.0,4.0,-0.6987137261528897,-0.47748556111468277,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,2.4561364929518037,1.0,1.0,-1.162194203320661,1.0,1.287124533255274,3.0,0.4234036991531723,0.0,5.0,0.4686048227576434,-0.7534649158538322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.9372727154895374,1.0,1.0,-0.29534147273895567,0.0,-0.703231156026872,3.0,0.9718712373831992,0.0,2.0,-0.24406132553076784,-0.5050834965885977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.908812427074168,1.0,3.0,-0.6668497858454008,0.0,0.2919466886142011,5.0,0.4234036991531723,0.0,4.0,0.21734432175852408,-0.47748556111468277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-1.1562023418405918,0.0,3.0,2.5528889277437905,1.0,2.282302377896347,5.0,-0.6735313773068816,0.0,3.0,0.024479541940227716,4.379751082294348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.7046994821433695,0.0,1.0,0.9430195709491948,1.0,1.287124533255274,3.0,-0.12506383907685464,0.0,4.0,-1.238178959918588,1.592359599428938,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,-0.061554210085320395,1.0,1.0,-0.4191775771077707,0.0,1.287124533255274,5.0,-0.6735313773068816,1.0,1.0,-0.2833890561219343,0.0744731483636161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.4709531743720594,1.0,1.0,0.2000029447363045,1.0,1.287124533255274,3.0,2.61727385207328,0.0,5.0,1.122279375159305,0.7644215352114897,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.15737541626573387,1.0,1.0,-1.162194203320661,1.0,-1.698409000667945,3.0,-1.2219989155369084,0.0,3.0,0.21635119724864613,-1.2502277543843012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.7183430891384832,1.0,3.0,-0.29534147273895567,1.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,5.0,-0.7477740769408601,-0.14631033542770344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,-0.28048383643637465,0.0,3.0,-0.7906858902142159,0.0,0.2919466886142011,3.0,2.61727385207328,0.0,5.0,-0.5193554396689334,-0.5878773030103426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.28048383643637465,1.0,1.0,-0.6668497858454008,0.0,0.2919466886142011,4.0,-0.12506383907685464,0.0,5.0,0.11664149645690075,-0.47748556111468277,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.6088782759629561,1.0,1.0,1.438363988424455,1.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,5.0,-0.12885888238492654,1.3991740511115334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,-0.17101902326084753,1.0,1.0,1.8098723015309002,1.0,1.287124533255274,3.0,0.9718712373831992,1.0,4.0,0.21257732411110997,2.558287341015961,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.9236291084944238,0.0,1.0,-0.5430136814765858,1.0,0.2919466886142011,4.0,-0.12506383907685464,0.0,4.0,-0.07920265689102944,-0.367093819219023,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.7183430891384832,1.0,1.0,1.8098723015309002,0.0,0.2919466886142011,5.0,-0.6735313773068816,0.0,5.0,-0.33999715318497703,1.7303492767985127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.49941346278742893,0.0,3.0,-0.7906858902142159,0.0,0.2919466886142011,5.0,-0.12506383907685464,0.0,3.0,-0.4009749980914827,-0.5878773030103426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-1.0467375286650646,1.0,1.0,-0.047669264001325574,0.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,4.0,-0.27822480867056903,0.0744731483636161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,-0.8278079023140104,1.0,1.0,0.8191834665803798,0.0,1.287124533255274,3.0,-0.6735313773068816,1.0,3.0,-0.12965338199282891,1.4543699220593633,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.6088782759629561,0.0,3.0,-0.5430136814765858,1.0,-0.703231156026872,4.0,-0.6735313773068816,0.0,3.0,-0.3972011249539465,-0.6706711094320874,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.061554210085320395,0.0,3.0,-0.6668497858454008,1.0,1.287124533255274,3.0,1.520338775613226,0.0,2.0,0.963975328284761,-0.20150620637553335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-1.5940615945427001,1.0,1.0,-0.047669264001325574,1.0,2.282302377896347,5.0,-0.12506383907685464,0.0,2.0,-0.4756579612343039,0.9024112125810644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.28048383643637465,1.0,1.0,-1.162194203320661,0.0,1.287124533255274,3.0,-0.6735313773068816,0.0,3.0,-1.1017236522613587,-0.7534649158538322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.047910603090206734,0.0,3.0,-0.5430136814765858,1.0,0.2919466886142011,3.0,1.520338775613226,0.0,4.0,-0.5300811843756151,-0.367093819219023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.28048383643637465,1.0,1.0,-0.4191775771077707,1.0,1.287124533255274,3.0,-0.12506383907685464,0.0,4.0,-0.1707687367017757,0.0744731483636161,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.7046994821433695,0.0,1.0,1.686036197162085,1.0,-0.703231156026872,4.0,0.9718712373831992,0.0,3.0,-1.287437935608534,0.8196174061593196,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.8278079023140104,1.0,1.0,-0.5430136814765858,0.0,-0.703231156026872,5.0,1.520338775613226,0.0,5.0,-1.0566357995129,-0.6706711094320874,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.018277240249695,1.0,3.0,0.2000029447363045,0.0,0.2919466886142011,5.0,0.9718712373831992,0.0,5.0,-0.6244280128140197,0.29525663215493564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.047910603090206734,1.0,1.0,-0.29534147273895567,0.0,-0.703231156026872,3.0,0.4234036991531723,1.0,5.0,-0.24406132553076784,-0.5050834965885977,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.49941346278742893,1.0,1.0,-0.7906858902142159,1.0,1.287124533255274,5.0,1.520338775613226,0.0,4.0,-0.5302798092775908,-0.33949588374510803,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.37630504261678815,1.0,1.0,-1.038358098951846,1.0,0.2919466886142011,5.0,0.4234036991531723,0.0,3.0,2.3789791299588527,-0.8086607868016621,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.7046994821433695,1.0,3.0,-1.038358098951846,1.0,1.287124533255274,4.0,2.068806313843253,0.0,3.0,-1.2238779669763455,-0.6154752384842574,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.4709531743720594,1.0,1.0,1.9337084058997152,1.0,0.2919466886142011,3.0,0.9718712373831992,1.0,4.0,1.812898159328426,1.8407410186941724,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.9372727154895374,0.0,2.0,-1.038358098951846,1.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,4.0,-0.4250086112305289,-0.8086607868016621,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.9372727154895374,0.0,1.0,-0.9145219945830309,0.0,-0.703231156026872,4.0,-1.2219989155369084,0.0,5.0,-1.0614027971603142,-0.9190525286973219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.49941346278742893,1.0,1.0,-0.4191775771077707,1.0,-0.703231156026872,4.0,-0.6735313773068816,1.0,2.0,-0.30742266926098055,-0.5878773030103426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.6898828007231137,1.0,1.0,-0.7906858902142159,1.0,-0.703231156026872,3.0,0.4234036991531723,1.0,5.0,1.7995902908960615,-0.8362587222755771,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-1.1562023418405918,0.0,1.0,-0.6668497858454008,1.0,0.2919466886142011,5.0,-0.6735313773068816,0.0,3.0,-0.3463531500481959,-0.47748556111468277,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,2.2372068666007494,1.0,1.0,1.9337084058997152,1.0,-0.703231156026872,3.0,0.9718712373831992,1.0,4.0,0.912332853771108,0.9852050190028092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5952346689678424,0.0,1.0,2.1813806146373453,0.0,0.2919466886142011,5.0,0.9718712373831992,1.0,3.0,1.6575734859835158,2.061524502485492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.37630504261678815,0.0,3.0,2.4290528233749753,1.0,2.282302377896347,5.0,0.9718712373831992,0.0,5.0,1.2088798324206615,4.214163469450858,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.17101902326084753,1.0,1.0,0.07616684036748947,0.0,-0.703231156026872,5.0,2.068806313843253,0.0,2.0,-1.0073768238229541,-0.2567020773233632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.17101902326084753,0.0,1.0,-0.9145219945830309,1.0,0.2919466886142011,4.0,-0.12506383907685464,1.0,3.0,-0.11853038748219595,-0.6982690449060023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.17101902326084753,0.0,1.0,-0.5430136814765858,1.0,0.2919466886142011,3.0,-0.12506383907685464,1.0,1.0,-0.11853038748219595,-0.367093819219023,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.8278079023140104,1.0,3.0,0.2000029447363045,1.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,4.0,-0.4377206049569666,0.29525663215493564,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,-0.6088782759629561,0.0,1.0,-0.6668497858454008,0.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,4.0,-0.15130349630816803,-0.47748556111468277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,-0.49941346278742893,1.0,1.0,-0.6668497858454008,0.0,0.2919466886142011,4.0,2.068806313843253,0.0,4.0,-1.1722354924626925,-0.47748556111468277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.17101902326084753,1.0,1.0,0.4476751534739346,1.0,0.2919466886142011,4.0,0.9718712373831992,1.0,4.0,-0.24406132553076784,0.5160401159462552,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.15737541626573387,0.0,1.0,-0.29534147273895567,0.0,2.282302377896347,3.0,-0.6735313773068816,1.0,1.0,0.09598450665143955,0.5712359868940851,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.7993476138986408,1.0,3.0,-0.7906858902142159,1.0,0.2919466886142011,3.0,2.61727385207328,0.0,3.0,1.987489448164968,-0.5878773030103426,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.48576985579231524,0.0,1.0,-0.9145219945830309,1.0,-0.703231156026872,3.0,1.520338775613226,1.0,2.0,-1.1934883569740806,-0.9190525286973219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,-0.8278079023140104,1.0,1.0,-0.1715053683701406,0.0,0.2919466886142011,3.0,0.9718712373831992,1.0,4.0,2.2401403234779167,-0.03591859353204368,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.2520235480210051,0.0,1.0,1.0668556753180098,1.0,-0.703231156026872,3.0,-0.6735313773068816,1.0,2.0,-0.3415861524007818,0.4056483740505954,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-1.1562023418405918,1.0,1.0,-0.6668497858454008,1.0,-1.698409000667945,3.0,-0.12506383907685464,0.0,5.0,-0.08456552924437033,-1.0294442705929816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.48576985579231524,0.0,1.0,-0.29534147273895567,1.0,0.2919466886142011,3.0,-0.6735313773068816,0.0,3.0,-0.24406132553076784,-0.14631033542770344,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,-0.49941346278742893,0.0,1.0,-0.29534147273895567,0.0,0.2919466886142011,3.0,-0.6735313773068816,0.0,5.0,-0.7976289273367327,-0.14631033542770344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.28048383643637465,1.0,3.0,0.8191834665803798,1.0,-0.703231156026872,4.0,-1.2219989155369084,0.0,2.0,-0.10005827159846623,0.24006076120710576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.49941346278742893,1.0,1.0,-0.7906858902142159,1.0,0.2919466886142011,4.0,1.520338775613226,0.0,4.0,0.007397800370327112,-0.5878773030103426,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,-1.8129912208937544,0.0,3.0,1.0668556753180098,0.0,-0.703231156026872,3.0,-1.2219989155369084,1.0,5.0,-1.1716396177567658,0.4056483740505954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.49941346278742893,1.0,3.0,0.2000029447363045,1.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,4.0,0.10929237508380397,0.29525663215493564,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,-1.1562023418405918,1.0,1.0,0.9430195709491948,0.0,-0.703231156026872,3.0,-0.6735313773068816,1.0,5.0,-1.2175219701131268,0.32285456762885056,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,-0.17101902326084753,1.0,1.0,2.05754451026853,0.0,0.2919466886142011,3.0,-0.12506383907685464,1.0,3.0,1.1008278857459415,1.951132760589832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.8278079023140104,1.0,1.0,1.0668556753180098,0.0,-0.703231156026872,3.0,-0.6735313773068816,0.0,1.0,-1.1702492434429366,0.4056483740505954,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.266840229441261,1.0,1.0,-0.9145219945830309,1.0,-0.703231156026872,3.0,-1.2219989155369084,0.0,5.0,2.167443609354851,-0.9190525286973219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,-0.7183430891384832,0.0,3.0,2.05754451026853,1.0,-0.703231156026872,3.0,-0.6735313773068816,1.0,3.0,-0.5773539110458052,1.067998825424554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.6088782759629561,0.0,1.0,-1.162194203320661,0.0,0.2919466886142011,4.0,2.068806313843253,0.0,3.0,-1.2298367140356132,-0.9190525286973219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.6088782759629561,0.0,1.0,-1.038358098951846,0.0,0.2919466886142011,5.0,-0.12506383907685464,0.0,5.0,-0.1385915025817304,-0.8086607868016621,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.6088782759629561,1.0,1.0,0.07616684036748947,1.0,0.2919466886142011,4.0,-0.12506383907685464,0.0,3.0,1.1524703602595945,0.18486489025927585,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-1.265667155016119,1.0,2.0,1.438363988424455,0.0,0.2919466886142011,4.0,-0.6735313773068816,1.0,3.0,-0.23373283062803724,1.3991740511115334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7046994821433695,1.0,1.0,0.07616684036748947,1.0,-0.703231156026872,3.0,-0.12506383907685464,1.0,3.0,-0.40891999417050623,-0.2567020773233632,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.8278079023140104,0.0,1.0,1.686036197162085,1.0,1.287124533255274,3.0,-0.6735313773068816,0.0,3.0,-1.1740231165804729,2.4202976636463864,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.142558734845478,1.0,1.0,1.31452788405564,1.0,-0.703231156026872,3.0,0.9718712373831992,0.0,1.0,-1.244336331879831,0.5712359868940851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.3614883611965323,1.0,1.0,-0.6668497858454008,1.0,-0.703231156026872,4.0,0.4234036991531723,0.0,5.0,2.1094451379779793,-0.7534649158538322,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.8141642953188967,1.0,2.0,-1.038358098951846,1.0,1.287124533255274,5.0,-0.6735313773068816,0.0,4.0,1.1194986265316467,-0.6154752384842574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-1.7035264077182273,0.0,3.0,-1.038358098951846,0.0,1.287124533255274,4.0,-0.12506383907685464,1.0,5.0,-0.530677059081542,-0.6154752384842574,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.142558734845478,1.0,3.0,-0.9145219945830309,1.0,-2.693586845309018,4.0,0.4234036991531723,0.0,3.0,-0.08019578140090738,-1.360619496279961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.6898828007231137,0.0,1.0,2.05754451026853,0.0,1.287124533255274,3.0,0.9718712373831992,0.0,5.0,1.7837002987380144,2.8342666957551104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.8278079023140104,1.0,3.0,-0.7906858902142159,1.0,1.287124533255274,4.0,0.4234036991531723,0.0,4.0,0.35717625274933834,-0.33949588374510803,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-0.28048383643637465,1.0,1.0,2.1813806146373453,0.0,0.2919466886142011,5.0,-0.6735313773068816,0.0,4.0,-1.1847488612871546,2.061524502485492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.48576985579231524,0.0,2.0,-0.9145219945830309,1.0,-2.693586845309018,5.0,-1.2219989155369084,0.0,1.0,-0.4472546002517948,-1.360619496279961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-1.1562023418405918,0.0,1.0,-0.7906858902142159,1.0,-0.703231156026872,3.0,-0.6735313773068816,0.0,2.0,-1.3541759026723315,-0.8362587222755771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.17101902326084753,1.0,2.0,-0.1715053683701406,1.0,0.2919466886142011,5.0,-1.2219989155369084,0.0,2.0,-1.2278504650158573,-0.03591859353204368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.37630504261678815,0.0,1.0,-0.047669264001325574,1.0,-0.703231156026872,3.0,-0.12506383907685464,0.0,4.0,2.1640669860212665,-0.33949588374510803,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,-0.8278079023140104,1.0,1.0,-0.9145219945830309,0.0,0.2919466886142011,3.0,-0.12506383907685464,0.0,1.0,-0.2156579645482587,-0.6982690449060023,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.28048383643637465,0.0,3.0,1.8098723015309002,1.0,0.2919466886142011,3.0,-0.6735313773068816,0.0,5.0,-0.05516904375198324,1.7303492767985127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,0.8141642953188967,1.0,3.0,0.07616684036748947,1.0,1.287124533255274,5.0,-0.12506383907685464,0.0,1.0,2.8491242729350708,0.6264318578419149,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.061554210085320395,1.0,2.0,-0.4191775771077707,1.0,-0.703231156026872,5.0,0.9718712373831992,1.0,1.0,-1.2812805636472906,-0.5878773030103426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7046994821433695,0.0,1.0,0.2000029447363045,0.0,1.287124533255274,3.0,-0.12506383907685464,0.0,3.0,0.08168351370919719,0.7644215352114897,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.266840229441261,0.0,1.0,0.07616684036748947,1.0,0.2919466886142011,4.0,-0.6735313773068816,0.0,1.0,0.38458648922196953,0.18486489025927585,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.061554210085320395,0.0,3.0,-0.6668497858454008,1.0,-0.703231156026872,3.0,0.9718712373831992,0.0,4.0,-1.138270634224867,-0.7534649158538322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-1.265667155016119,1.0,1.0,-0.7906858902142159,1.0,-1.698409000667945,5.0,-0.6735313773068816,0.0,2.0,-0.2823959316120564,-1.0846401415408116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.9236291084944238,0.0,1.0,-0.1715053683701406,1.0,-1.698409000667945,3.0,1.520338775613226,0.0,1.0,0.31546502333446474,-0.8086607868016621,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.37630504261678815,1.0,3.0,-0.29534147273895567,0.0,-0.703231156026872,4.0,1.520338775613226,0.0,3.0,-0.24406132553076784,-0.5050834965885977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.7046994821433695,1.0,1.0,-0.9145219945830309,0.0,-2.693586845309018,3.0,-0.6735313773068816,0.0,4.0,-1.293595307569777,-1.360619496279961,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.49941346278742893,0.0,3.0,0.07616684036748947,1.0,2.282302377896347,3.0,-0.6735313773068816,0.0,2.0,-0.0353065535544244,1.067998825424554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,-1.0467375286650646,1.0,3.0,0.07616684036748947,1.0,-0.703231156026872,4.0,-0.6735313773068816,0.0,5.0,-1.4840765885643663,-0.2567020773233632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.1562023418405918,1.0,3.0,-0.047669264001325574,1.0,1.287124533255274,5.0,2.61727385207328,0.0,3.0,0.09538863194551278,0.4884421804723402,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,-0.8278079023140104,0.0,1.0,-0.9145219945830309,0.0,-0.703231156026872,3.0,-1.2219989155369084,0.0,4.0,-1.1837557367772766,-0.9190525286973219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,-0.8278079023140104,0.0,1.0,-0.29534147273895567,1.0,-0.703231156026872,3.0,-0.6735313773068816,0.0,5.0,-1.4399818603257857,-0.5050834965885977,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.9236291084944238,0.0,3.0,2.1813806146373453,1.0,1.287124533255274,5.0,-0.12506383907685464,0.0,3.0,-0.09151740081351592,2.972256373124685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.142558734845478,0.0,1.0,2.5528889277437905,1.0,0.2919466886142011,4.0,-0.12506383907685464,1.0,3.0,1.391018867532276,2.392699728172471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.48576985579231524,1.0,1.0,1.31452788405564,1.0,0.2919466886142011,5.0,0.4234036991531723,0.0,2.0,-0.3523118971074635,1.2887823092158737,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
